,price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
7525,2124,2,1,False,False,62,apartment,Gràcia,34.25806451612903
7526,3357,3,2,False,False,85,apartment,Eixample,39.49411764705882
7527,2480,1,1,True,False,38,apartment,Eixample,65.26315789473684
7528,3000,3,2,False,False,95,apartment,Ciutat Vella,31.57894736842105
7529,2246,1,1,False,False,70,apartment,Gràcia,32.08571428571429
7530,6417,3,2,False,False,110,apartment,Eixample,58.336363636363636
7531,2512,2,1,False,False,70,apartment,Les Corts,35.885714285714286
7532,1600,1,1,False,False,42,apartment,Sants-Montjuïc,38.095238095238095
7533,2000,2,1,False,False,55,apartment,Eixample,36.36363636363637
7534,2500,1,1,False,False,45,apartment,Eixample,55.55555555555556
7535,1858,3,2,False,False,95,apartment,Ciutat Vella,19.557894736842105
7536,2670,3,2,False,False,85,apartment,Ciutat Vella,31.41176470588235
7537,1725,3,2,False,False,120,apartment,Ciutat Vella,14.375
7538,2421,2,1,False,False,65,apartment,Eixample,37.246153846153845
7539,2986,3,2,False,False,90,apartment,Eixample,33.17777777777778
7540,1400,1,1,False,False,35,apartment,Ciutat Vella,40.0
7541,4696,2,2,False,False,70,apartment,Gràcia,67.08571428571429
7542,1718,1,1,False,False,65,apartment,Sarria-Sant Gervasi,26.43076923076923
7543,1650,2,1,False,False,38,apartment,Ciutat Vella,43.421052631578945
7544,3437,2,2,False,False,66,apartment,Eixample,52.07575757575758
7545,3875,2,1,False,False,65,apartment,Eixample,59.61538461538461
7546,4597,3,2,True,False,85,apartment,Ciutat Vella,54.082352941176474
7547,1997,1,1,False,False,55,apartment,Eixample,36.30909090909091
7548,4041,1,1,False,False,70,apartment,Eixample,57.72857142857143
7549,1450,1,1,False,False,33,apartment,Ciutat Vella,43.93939393939394
7550,1800,2,2,False,False,60,apartment,Ciutat Vella,30.0
7551,2600,2,2,False,False,70,apartment,Ciutat Vella,37.142857142857146
7552,1750,1,1,False,False,51,apartment,Sants-Montjuïc,34.31372549019608
7553,3025,2,2,False,False,80,apartment,Eixample,37.8125
7554,1467,2,1,False,False,65,apartment,Eixample,22.56923076923077
7555,3025,2,2,False,False,80,apartment,Eixample,37.8125
7556,1467,2,1,False,False,65,apartment,Eixample,22.56923076923077
7557,1150,1,1,False,False,50,apartment,Ciutat Vella,23.0
7558,2015,3,2,False,False,100,apartment,Les Corts,20.15
7559,2684,2,1,False,False,65,apartment,Sant Martí,41.292307692307695
7560,1350,1,1,False,False,45,apartment,Eixample,30.0
7561,3200,3,2,False,False,150,apartment,Eixample,21.333333333333332
7562,4696,2,2,False,False,70,apartment,Eixample,67.08571428571429
7563,1923,2,2,False,False,55,apartment,Sants-Montjuïc,34.96363636363636
7564,1600,2,2,False,False,60,apartment,Sarria-Sant Gervasi,26.666666666666668
7565,3245,2,2,False,False,66,apartment,Eixample,49.166666666666664
7566,3657,2,1,False,False,65,apartment,Gràcia,56.261538461538464
7567,2167,1,1,False,False,55,apartment,Les Corts,39.4
7568,4476,2,1,False,False,65,apartment,Eixample,68.86153846153846
7569,1952,3,1,False,False,61,apartment,Sarria-Sant Gervasi,32.0
7570,4764,1,1,False,False,49,apartment,Ciutat Vella,97.22448979591837
7571,3668,3,1,False,False,70,apartment,Eixample,52.4
7572,2717,2,1,False,False,54,apartment,Sants-Montjuïc,50.31481481481482
7573,1375,3,1,False,False,70,apartment,Sants-Montjuïc,19.642857142857142
7574,2166,3,1,False,False,75,apartment,Sant Martí,28.88
7575,1350,1,1,False,False,45,apartment,Ciutat Vella,30.0
7576,13478,5,2,False,False,140,apartment,Eixample,96.27142857142857
7577,7074,4,2,True,False,110,apartment,Eixample,64.30909090909091
7578,3856,2,1,False,False,95,apartment,Eixample,40.589473684210525
7579,1400,1,1,False,False,35,apartment,Ciutat Vella,40.0
7580,3200,4,2,False,False,160,apartment,Eixample,20.0
7581,1952,3,1,False,False,70,apartment,Sarria-Sant Gervasi,27.885714285714286
7582,2300,3,2,False,False,85,apartment,Ciutat Vella,27.058823529411764
7583,4606,1,1,False,False,63,apartment,Eixample,73.11111111111111
7584,1045,2,1,False,False,41,apartment,Sants-Montjuïc,25.48780487804878
7585,847,1,1,True,False,40,study,Eixample,21.175
7586,1120,3,1,False,False,85,flat,Sarria-Sant Gervasi,13.176470588235293
7587,950,2,2,True,False,80,,Sants-Montjuïc,11.875
7588,900,3,2,True,False,75,flat,Sants-Montjuïc,12.0
7589,1100,3,2,True,False,83,flat,Les Corts,13.25301204819277
7590,990,2,2,False,True,76,flat,Gràcia,13.026315789473685
7591,1700,4,3,True,False,120,flat,Les Corts,14.166666666666666
7592,850,1,1,True,False,40,flat,Gràcia,21.25
7593,890,2,1,False,False,70,flat,Gràcia,12.714285714285714
7594,980,1,1,True,False,50,flat,Sarria-Sant Gervasi,19.6
7595,2475,3,2,False,False,130,apartment,Eixample,19.03846153846154
7596,950,3,1,True,False,68,flat,Gràcia,13.970588235294118
7597,620,1,1,False,False,33,flat,Ciutat Vella,18.78787878787879
7598,550,0,1,False,False,27,flat,Ciutat Vella,20.37037037037037
7599,1300,1,1,True,False,37,flat,Ciutat Vella,35.13513513513514
7600,1100,3,2,True,False,73,flat,Sarria-Sant Gervasi,15.068493150684931
7601,1450,2,1,True,False,60,flat,Eixample,24.166666666666668
7602,1700,1,1,True,True,47,apartment,Eixample,36.170212765957444
7603,1150,3,1,True,False,80,flat,Eixample,14.375
7604,2500,2,1,True,True,90,attic,Ciutat Vella,27.77777777777778
7605,1500,4,2,True,False,107,flat,Sarria-Sant Gervasi,14.018691588785046
7606,1100,3,2,True,False,95,flat,Sants-Montjuïc,11.578947368421053
7607,1700,3,2,True,False,100,apartment,Eixample,17.0
7608,4200,2,2,True,True,95,flat,Ciutat Vella,44.21052631578947
7609,750,1,1,True,False,50,flat,Eixample,15.0
7610,925,2,1,True,False,60,flat,Sarria-Sant Gervasi,15.416666666666666
7611,2104,3,2,False,False,80,apartment,Eixample,26.3
7612,2003,2,2,False,False,60,apartment,Sarria-Sant Gervasi,33.38333333333333
7613,1833,2,1,False,False,60,apartment,Gràcia,30.55
7614,1990,2,1,False,False,60,apartment,Sarria-Sant Gervasi,33.166666666666664
7615,1718,2,1,False,False,65,apartment,Gràcia,26.43076923076923
7616,3322,2,1,False,False,70,apartment,Eixample,47.457142857142856
7617,1350,2,2,True,False,56,apartment,Eixample,24.107142857142858
7618,1835,1,1,False,False,59,flat,Gràcia,31.10169491525424
7619,4960,2,2,False,False,95,apartment,Eixample,52.21052631578947
7620,2397,4,2,False,False,70,apartment,Eixample,34.24285714285714
7621,1874,2,1,False,False,60,apartment,Sarria-Sant Gervasi,31.233333333333334
7622,2644,1,1,False,False,60,apartment,Sarria-Sant Gervasi,44.06666666666667
7623,1990,1,1,False,False,50,apartment,Sarria-Sant Gervasi,39.8
7624,2499,4,2,False,False,85,apartment,Sants-Montjuïc,29.4
7625,1150,1,1,False,False,45,apartment,Sant Andreu,25.555555555555557
7626,4700,5,5,True,True,257,flat,Sarria-Sant Gervasi,18.28793774319066
7627,2630,1,1,False,False,30,apartment,Eixample,87.66666666666667
7628,3046,1,1,False,False,55,apartment,Eixample,55.38181818181818
7629,750,1,1,False,False,49,flat,Sants-Montjuïc,15.306122448979592
7630,700,1,1,True,False,48,flat,Sant Andreu,14.583333333333334
7631,2161,1,1,False,False,32,apartment,Ciutat Vella,67.53125
7632,1550,3,1,True,False,120,flat,Sant Martí,12.916666666666666
7633,700,1,1,True,True,45,flat,Gràcia,15.555555555555555
7634,1150,4,2,False,False,100,flat,Ciutat Vella,11.5
7635,740,2,2,False,False,50,flat,Horta- Guinardo,14.8
7636,1000,1,1,True,False,50,apartment,Ciutat Vella,20.0
7637,1100,1,2,True,False,52,apartment,Ciutat Vella,21.153846153846153
7638,1495,3,1,False,False,75,apartment,Sant Andreu,19.933333333333334
7639,690,1,1,False,False,50,flat,Eixample,13.8
7640,1400,1,2,True,False,85,flat,Eixample,16.470588235294116
7641,1400,1,2,True,False,85,flat,Eixample,16.470588235294116
7642,4050,5,5,True,False,290,apartment,Sarria-Sant Gervasi,13.96551724137931
7643,5400,4,4,True,True,260,attic,Sarria-Sant Gervasi,20.76923076923077
7644,5300,5,5,True,False,285,flat,Sarria-Sant Gervasi,18.596491228070175
7645,4900,4,4,True,False,280,flat,Sarria-Sant Gervasi,17.5
7646,15000,4,5,True,False,380,apartment,Sarria-Sant Gervasi,39.473684210526315
7647,1600,2,1,True,False,66,flat,Eixample,24.242424242424242
7648,1950,4,2,True,False,120,attic,Sarria-Sant Gervasi,16.25
7649,1000,2,1,True,False,63,flat,Ciutat Vella,15.873015873015873
7650,950,3,1,True,False,75,flat,Eixample,12.666666666666666
7651,1000,2,1,True,True,60,flat,Sarria-Sant Gervasi,16.666666666666668
7652,700,2,1,False,False,60,flat,Sants-Montjuïc,11.666666666666666
7653,775,1,1,True,False,40,flat,Ciutat Vella,19.375
7654,740,2,1,True,False,65,flat,Gràcia,11.384615384615385
7655,950,2,1,True,False,79,flat,Sants-Montjuïc,12.025316455696203
7656,800,1,1,False,False,40,flat,Ciutat Vella,20.0
7657,950,2,1,False,False,70,flat,Sarria-Sant Gervasi,13.571428571428571
7658,2500,5,3,True,True,180,flat,Eixample,13.88888888888889
7659,900,3,1,True,False,75,flat,Gràcia,12.0
7660,1700,4,2,True,False,152,flat,Sarria-Sant Gervasi,11.18421052631579
7661,1100,2,2,True,False,70,flat,Ciutat Vella,15.714285714285714
7662,4000,3,2,False,False,85,apartment,Eixample,47.05882352941177
7663,2108,3,1,False,False,65,apartment,Sant Martí,32.43076923076923
7664,1350,3,1,False,False,90,apartment,Ciutat Vella,15.0
7665,1375,2,1,True,False,85,flat,Sarria-Sant Gervasi,16.176470588235293
7666,610,0,1,True,False,24,,Eixample,25.416666666666668
7667,655,1,1,True,False,34,apartment,Sants-Montjuïc,19.264705882352942
7668,600,0,1,True,False,22,,Gràcia,27.272727272727273
7669,640,0,1,True,False,29,,Sant Martí,22.06896551724138
7670,685,1,1,True,False,32,apartment,Eixample,21.40625
7671,875,3,1,True,False,55,flat,Eixample,15.909090909090908
7672,750,1,1,True,False,25,apartment,Horta- Guinardo,30.0
7673,700,0,1,True,False,25,,Horta- Guinardo,28.0
7674,1200,2,1,True,False,75,flat,Ciutat Vella,16.0
7675,1750,5,3,True,False,140,flat,Sarria-Sant Gervasi,12.5
7676,790,1,1,True,False,55,study,Horta- Guinardo,14.363636363636363
7677,2400,6,3,True,False,268,flat,Sarria-Sant Gervasi,8.955223880597014
7678,3000,3,3,True,False,195,flat,Sarria-Sant Gervasi,15.384615384615385
7679,860,2,1,True,False,60,flat,Sarria-Sant Gervasi,14.333333333333334
7680,810,3,1,False,False,75,flat,Sant Andreu,10.8
7681,700,2,1,False,False,45,flat,Gràcia,15.555555555555555
7682,750,1,1,False,False,58,flat,Ciutat Vella,12.931034482758621
7683,650,1,1,False,False,48,flat,Ciutat Vella,13.541666666666666
7684,1954,1,1,False,False,49,apartment,Ciutat Vella,39.87755102040816
7685,4351,4,2,False,False,90,apartment,Eixample,48.34444444444444
7686,2690,3,2,False,False,100,apartment,Ciutat Vella,26.9
7687,1400,2,1,True,False,98,flat,Eixample,14.285714285714286
7688,950,4,1,True,False,94,flat,Nou Barris,10.106382978723405
7689,1850,2,2,False,False,100,flat,Gràcia,18.5
7690,2050,2,2,True,False,100,apartment,Eixample,20.5
7691,3000,4,4,True,True,235,flat,Les Corts,12.76595744680851
7692,850,1,1,True,False,60,flat,Ciutat Vella,14.166666666666666
7693,650,1,1,False,False,28,flat,Ciutat Vella,23.214285714285715
7694,775,2,1,False,False,30,flat,Ciutat Vella,25.833333333333332
7695,790,1,1,True,False,45,flat,Eixample,17.555555555555557
7696,650,1,1,False,False,35,flat,Ciutat Vella,18.571428571428573
7697,950,2,1,True,False,65,flat,Les Corts,14.615384615384615
7698,870,2,1,True,False,64,apartment,Eixample,13.59375
7699,800,1,1,False,False,45,flat,Sants-Montjuïc,17.77777777777778
7700,900,2,1,True,False,59,flat,Ciutat Vella,15.254237288135593
7701,1600,4,2,True,False,130,flat,Eixample,12.307692307692308
7702,750,3,1,True,False,53,flat,Gràcia,14.150943396226415
7703,1250,4,2,True,True,85,flat,Eixample,14.705882352941176
7704,780,2,1,True,False,50,flat,Les Corts,15.6
7705,1150,1,1,False,False,50,apartment,Ciutat Vella,23.0
7706,10750,0,1,True,False,679,flat,Sant Martí,15.832106038291606
7707,3100,4,2,True,True,192,flat,Eixample,16.145833333333332
7708,3700,4,3,True,True,216,flat,Sarria-Sant Gervasi,17.12962962962963
7709,900,2,1,False,False,69,flat,Eixample,13.043478260869565
7710,1990,2,2,True,False,130,flat,Eixample,15.307692307692308
7711,1290,2,2,False,False,85,flat,Ciutat Vella,15.176470588235293
7712,850,1,1,True,True,38,flat,Eixample,22.36842105263158
7713,790,3,1,True,False,55,flat,Sant Andreu,14.363636363636363
7714,5440,2,2,False,False,65,apartment,Ciutat Vella,83.6923076923077
7715,950,1,1,True,False,60,flat,Sants-Montjuïc,15.833333333333334
7716,1250,3,2,True,False,96,flat,Gràcia,13.020833333333334
7717,1150,4,2,True,False,126,flat,Les Corts,9.126984126984127
7718,850,2,1,False,False,68,attic,Les Corts,12.5
7719,5500,5,8,True,True,280,attic,Sarria-Sant Gervasi,19.642857142857142
7720,1200,3,2,False,False,95,flat,Gràcia,12.631578947368421
7721,900,3,1,True,False,87,flat,Eixample,10.344827586206897
7722,1700,3,2,True,True,142,flat,Eixample,11.971830985915492
7723,3500,5,4,True,True,211,flat,Sarria-Sant Gervasi,16.587677725118482
7724,1000,1,1,False,False,75,flat,Ciutat Vella,13.333333333333334
7725,700,1,1,False,False,35,apartment,Ciutat Vella,20.0
7726,2600,3,3,True,False,138,flat,Ciutat Vella,18.840579710144926
7727,730,2,1,False,False,45,flat,Gràcia,16.22222222222222
7728,1050,1,1,True,False,60,flat,Sarria-Sant Gervasi,17.5
7729,1550,2,2,True,False,80,flat,Ciutat Vella,19.375
7730,2900,3,2,True,False,120,flat,Sant Martí,24.166666666666668
7731,1380,3,2,True,False,110,flat,Ciutat Vella,12.545454545454545
7732,1000,3,1,True,False,86,flat,Eixample,11.627906976744185
7733,2420,2,2,False,False,65,apartment,Eixample,37.23076923076923
7734,790,3,1,False,False,76,flat,Horta- Guinardo,10.394736842105264
7735,1488,2,2,True,True,78,attic,Eixample,19.076923076923077
7736,1113,3,2,False,False,91,flat,Ciutat Vella,12.23076923076923
7737,1325,2,2,True,False,69,flat,Ciutat Vella,19.202898550724637
7738,1300,1,1,True,True,50,attic,Sants-Montjuïc,26.0
7739,1750,6,2,True,True,145,flat,Sarria-Sant Gervasi,12.068965517241379
7740,2000,3,2,False,False,85,apartment,Eixample,23.529411764705884
7741,2946,2,1,False,False,70,apartment,Eixample,42.08571428571429
7742,795,1,1,False,False,38,flat,Les Corts,20.92105263157895
7743,850,2,1,True,False,50,flat,Les Corts,17.0
7744,1290,2,1,True,True,64,flat,Sarria-Sant Gervasi,20.15625
7745,1215,2,2,True,False,55,flat,Eixample,22.09090909090909
7746,950,3,1,False,False,84,flat,Gràcia,11.30952380952381
7747,940,4,1,True,False,75,flat,Ciutat Vella,12.533333333333333
7748,3000,5,2,True,True,255,flat,Sarria-Sant Gervasi,11.764705882352942
7749,725,2,1,True,False,48,flat,Sarria-Sant Gervasi,15.104166666666666
7750,1200,2,1,True,False,50,flat,Gràcia,24.0
7751,2500,3,3,True,True,228,flat,Sarria-Sant Gervasi,10.964912280701755
7752,4100,4,2,True,True,104,attic,Ciutat Vella,39.42307692307692
7753,925,3,1,True,False,65,flat,Eixample,14.23076923076923
7754,3330,3,4,True,False,180,flat,Eixample,18.5
7755,1400,1,1,True,False,51,flat,Eixample,27.45098039215686
7756,990,3,1,True,False,89,flat,Eixample,11.123595505617978
7757,2921,1,1,True,False,62,apartment,Eixample,47.11290322580645
7758,1315,2,1,False,False,75,apartment,Horta- Guinardo,17.533333333333335
7759,3171,1,1,True,False,50,apartment,Sant Martí,63.42
7760,1750,3,2,True,False,153,flat,Ciutat Vella,11.437908496732026
7761,1191,2,2,True,False,95,flat,Ciutat Vella,12.536842105263158
7762,3839,2,2,False,False,90,apartment,Eixample,42.65555555555556
7763,1200,3,2,True,True,85,flat,Eixample,14.117647058823529
7764,1200,3,2,True,False,78,,Sant Martí,15.384615384615385
7765,1000,3,1,False,False,75,flat,Sant Martí,13.333333333333334
7766,1100,2,1,True,True,60,flat,Eixample,18.333333333333332
7767,890,1,1,True,False,76,flat,Eixample,11.710526315789474
7768,2000,2,2,True,False,70,flat,Ciutat Vella,28.571428571428573
7769,4500,3,2,True,False,180,flat,Sarria-Sant Gervasi,25.0
7770,1100,3,2,True,False,81,flat,Eixample,13.580246913580247
7771,1050,1,1,True,False,70,flat,Ciutat Vella,15.0
7772,1200,1,1,False,False,65,flat,Sarria-Sant Gervasi,18.46153846153846
7773,1100,1,1,False,False,43,flat,Ciutat Vella,25.58139534883721
7774,1150,3,1,True,True,90,flat,Horta- Guinardo,12.777777777777779
7775,1250,4,2,True,False,95,flat,Sarria-Sant Gervasi,13.157894736842104
7776,1150,3,2,True,True,102,flat,Les Corts,11.27450980392157
7777,1450,3,1,True,False,80,flat,Eixample,18.125
7778,1750,3,2,True,False,105,flat,Ciutat Vella,16.666666666666668
7779,1400,2,1,True,False,70,flat,Eixample,20.0
7780,1550,2,2,True,False,79,flat,Ciutat Vella,19.620253164556964
7781,900,1,1,True,False,50,flat,Sarria-Sant Gervasi,18.0
7782,1020,4,2,True,False,110,flat,Les Corts,9.272727272727273
7783,1160,3,2,True,False,85,flat,Les Corts,13.647058823529411
7784,1030,3,1,True,False,71,flat,Sants-Montjuïc,14.507042253521126
7785,680,2,1,False,False,40,flat,Sants-Montjuïc,17.0
7786,825,3,1,True,False,62,flat,Sant Martí,13.306451612903226
7787,2500,4,2,True,False,181,flat,Sarria-Sant Gervasi,13.812154696132596
7788,1050,2,1,True,False,71,flat,Eixample,14.788732394366198
7789,950,1,1,True,False,50,flat,Eixample,19.0
7790,1050,3,1,True,True,70,flat,Gràcia,15.0
7791,1100,3,2,True,False,81,flat,Eixample,13.580246913580247
7792,2150,4,3,True,False,167,flat,Ciutat Vella,12.874251497005988
7793,2600,5,4,True,True,255,flat,Sarria-Sant Gervasi,10.196078431372548
7794,800,2,1,False,False,50,flat,Eixample,16.0
7795,2500,5,3,True,False,195,flat,Eixample,12.820512820512821
7796,3500,6,3,True,False,340,flat,Eixample,10.294117647058824
7797,2000,4,2,True,False,140,flat,Eixample,14.285714285714286
7798,1050,3,1,True,False,79,flat,Horta- Guinardo,13.291139240506329
7799,1600,1,1,True,False,80,apartment,Ciutat Vella,20.0
7800,2700,3,2,True,True,110,flat,Eixample,24.545454545454547
7801,1350,3,2,True,False,90,flat,Eixample,15.0
7802,3500,5,5,True,False,279,flat,Sarria-Sant Gervasi,12.544802867383513
7803,750,0,1,True,True,43,flat,Sarria-Sant Gervasi,17.441860465116278
7804,890,3,1,True,True,70,flat,Sant Andreu,12.714285714285714
7805,1000,1,1,True,False,40,apartment,Ciutat Vella,25.0
7806,3900,3,2,True,False,100,flat,Sant Martí,39.0
7807,995,1,2,False,True,65,study,Sants-Montjuïc,15.307692307692308
7808,1300,2,2,True,False,110,flat,Eixample,11.818181818181818
7809,890,1,2,False,False,65,flat,Ciutat Vella,13.692307692307692
7810,3209,2,1,False,False,75,apartment,Gràcia,42.78666666666667
7811,900,2,2,False,False,69,flat,Ciutat Vella,13.043478260869565
7812,2600,10,5,True,False,200,flat,Les Corts,13.0
7813,695,2,1,True,False,54,apartment,Ciutat Vella,12.87037037037037
7814,1650,4,2,True,False,140,apartment,Sants-Montjuïc,11.785714285714286
7815,1500,1,1,True,False,50,apartment,Gràcia,30.0
7816,1000,2,1,True,False,83,flat,Ciutat Vella,12.048192771084338
7817,900,3,1,True,False,75,flat,Gràcia,12.0
7818,920,3,1,True,False,67,flat,Sant Martí,13.73134328358209
7819,1600,1,1,True,False,51,flat,Gràcia,31.372549019607842
7820,2200,2,2,True,False,68,flat,Gràcia,32.35294117647059
7821,2200,1,2,True,False,74,flat,Gràcia,29.72972972972973
7822,2200,2,2,True,True,70,attic,Eixample,31.428571428571427
7823,2000,3,2,False,False,80,flat,Eixample,25.0
7824,1700,2,2,True,False,80,flat,Ciutat Vella,21.25
7825,2000,2,2,True,False,70,flat,Gràcia,28.571428571428573
7826,2500,2,3,True,False,72,flat,Gràcia,34.72222222222222
7827,1800,1,2,True,True,70,flat,Gràcia,25.714285714285715
7828,2000,3,2,True,False,80,flat,Eixample,25.0
7829,1000,1,1,False,False,45,flat,Sarria-Sant Gervasi,22.22222222222222
7830,1700,2,2,True,False,80,flat,Ciutat Vella,21.25
7831,1700,1,1,True,False,61,attic,Eixample,27.868852459016395
7832,2300,2,2,True,False,70,attic,Eixample,32.857142857142854
7833,2400,4,3,True,False,200,flat,Les Corts,12.0
7834,895,2,1,True,False,52,flat,Sant Martí,17.21153846153846
7835,900,1,1,True,False,45,flat,Sarria-Sant Gervasi,20.0
7836,840,1,1,True,False,40,flat,Ciutat Vella,21.0
7837,1250,3,2,True,False,124,flat,Gràcia,10.080645161290322
7838,990,2,1,True,False,55,flat,Eixample,18.0
7839,895,2,1,True,False,65,flat,Ciutat Vella,13.76923076923077
